ID,Title,Medium_Picture,Large_Picture,Mean,Rank,Popularity,Genres,Synopsis
69363,Nai Mono Nedari wa Mou Oshimai,https://cdn.myanimelist.net/images/manga/1/165877.jpg,https://cdn.myanimelist.net/images/manga/1/165877l.jpg,,,55609,"Harem, Hentai, School","Musashi lives with his older sisters Nanami and Misaki, who often use him to their advantage. Lately he’s been getting closer to his cousins Kazuha and Honoka who live next door. It’s like they’re part of his family, or are they like lovers? Either way, every day is full of happiness. One day, all four girls confessed that they had loved him since they were born and asked him to marry them! Suddenly, the delicate balance has been broken and each girl aimed to claim him as their own.  (Source: VNDB)"
87596,Kedakaki Youko wa Etsugoku ni Otsu,https://cdn.myanimelist.net/images/manga/1/169104.jpg,https://cdn.myanimelist.net/images/manga/1/169104l.jpg,,,50334,"Hentai, Mythology, Supernatural",
1342,Baccano!,https://cdn.myanimelist.net/images/manga/2/172736.webp,https://cdn.myanimelist.net/images/manga/2/172736l.webp,8.51,145.0,957,"Action, Fantasy, Mystery, Organized Crime","Aboard the Advenna Avis in 1711, a group of alchemists summon a demon in the hopes of gaining eternal life. The demon gives them an elixir of immortality and the method of ending their existence by ""devouring"" one another. Soon after, one among them begins to devour his companions. Realizing the danger posed by staying together, they scatter across the globe.  Centuries later in 1930's America, a certain federal investigator tries his best to combat the rise of organized crime during Prohibition, send a particularly infuriating terrorist to Alcatraz, and catch an outrageous thief duo. Meanwhile, the transcontinental train, the Flying Pussyfoot, begins its trail of blood across the country.  In 2002, a small group of the original Advenna Avis alchemists are on a journey to find the rest of their fellow immortals. However, there is one companion they did not expect to meet again.  Seemingly unrelated events, from a sleepy Italian city in the early 1700's to a modern luxury cruise ship traveling across the Pacific, reveal themselves to be far more connected than anyone could imagine...  (Source: Wikipedia, MAL Rewrite)"
102850,Tsuki to Laika to Nosferatu,https://cdn.myanimelist.net/images/manga/1/187388.webp,https://cdn.myanimelist.net/images/manga/1/187388l.webp,7.45,3367.0,9776,"Sci-Fi, Space, Vampire","In an alternate version of the 1960s, two global superpowers have emerged after a savage war: the Zirnitra Union and the United Kingdom of Arnack. East and West are locked in a fierce race to send the first crewed flight into outer space, leading the Union to develop a secret agenda: the Nosferatu Project, which aims to use vampires as spaceflight test subjects. Similar to humans but feared and reviled, vampires are assumed to make the perfect ""guinea pigs"" for such a dangerous task. Lev Leps, a Union soldier and aspiring cosmonaut, is tasked with overseeing vampire Irina Luminesk aka N44, who has been chosen for the operation–and he can't quite detach his feelings from the vampire girl as planned. Faced with pressure and peril, will either of them manage to fly into the cosmos?  (Source: Seven Seas Entertainment)"
77973,Brothers Conflict 13Bros.Maniax,https://cdn.myanimelist.net/images/manga/1/134959.jpg,https://cdn.myanimelist.net/images/manga/1/134959l.jpg,,44116.0,32425,Shoujo,"Fanbook containing not compiled before short stories, character settings, novel summaries and a lot more.  - Wasurenai Hi ni Natta kara - Itsudatte Shimei Sattou nano ni - Sprinter's High - Zankoku na Fuyu no Hana ga Ochitekuru"
25876,Hentai Ouji to Warawanai Neko.,https://cdn.myanimelist.net/images/manga/3/167383.jpg,https://cdn.myanimelist.net/images/manga/3/167383l.jpg,7.49,3043.0,4440,"Comedy, Ecchi, Harem, Romance, School","Yokodera is just like every teenage boy: perversion is in his nature. He can't help but look up girls' skirts and fantasize about them. However, in his case, every time he does something perverted, it somehow gets turned around and misunderstood as something positive for the community. Sick of being so perverted, he tries to shake free of it by going to a special part of town. On top of a hill, away from the town and at the foot of a large tree, there is a wooden sculpture of a beckoning cat that is said to have special powers. Instead of bringing a wish to the user like a typical beckoning cat, it takes something from the user, and, in Yokodera's case, his perversion. Still doubtful, he uses the beckoning cat thinking that it couldn't hurt to try, but, little does he know, his life is about to make a turn to the unexpected.  (Source: MangaHelpers)"
119208,Shiniyasui Koushaku Reijou,https://cdn.myanimelist.net/images/manga/3/252741.jpg,https://cdn.myanimelist.net/images/manga/3/252741l.jpg,,30832.0,36746,"Fantasy, Mystery, Villainess","One evening in early spring, eight-year-old Erika Aurelia realizes she's the detestable little villainess from an otome game called Liber Monstrorum: The Winter Maiden and the Phantasmic Beasts. As if that wasn't bad enough already, Erika's role in the game is to pester the main character... and then die in order to kick off a mysterious series of events! These incidents are different in each love interest's route, and seven routes means seven deaths to avoid. Not one to throw in the towel, Erika knows she must take action to destroy her death flags—and since her life is on the line, there's no time to lose! Her very first death flag is set to rise after she meets two noble children from a prominent magician's house. In order to prevent the resulting incidents, the Gold Rush Murders, she arms herself with her brother's expensive(!!!) magical items and heads into the ancient Seafarer's Ruins. But things don't quite go according to plan...  (Source: J-Novel Club)"
30051,Sakurasou no Pet na Kanojo,https://cdn.myanimelist.net/images/manga/2/159577.webp,https://cdn.myanimelist.net/images/manga/2/159577l.webp,7.96,829.0,1194,"Comedy, Romance, Slice of Life, Visual Arts","Sorata Kanda, an amicable student enrolled at Suimei High School, is evicted out of the student dorms for adopting a stray cat. Having his kindness backfire on him, he ends up at the notorious ""Sakura Hall,"" where he meets its residents—a cast of eccentric, artistic prodigies. Stuck with an increasing number of stray cats in addition to being average amongst geniuses, Sorata is determined to find new owners for these cats and leave Sakura Hall for good.  Shortly after moving in, his life is further thrown into disarray as he is tasked with taking care of Mashiro Shiina, a new transfer student and aspiring manga author. Despite being a world-renowned artist, she lacks common sense and is utterly incapable of looking out for herself. With the support of their fellow Sakura Hall residents, Sorata and Mashiro grow ever closer as they weave through the webs of expectations and determine their self-worth, striving to discover their true calling in life.  [Written by MAL Rewrite]"
133273,Mahoutsukai Reimeiki,https://cdn.myanimelist.net/images/manga/2/240699.jpg,https://cdn.myanimelist.net/images/manga/2/240699l.jpg,,32868.0,17597,"Action, Adventure, Comedy, Fantasy","Saybil, the worst student in the short history of the Royal Academy of Magic of the Kingdom of Wenias, has no memory of his life before he enrolled. Nevertheless, Headmaster Albus sends him out into an unknown world, ordering him to take part in a special field training program in the South, where anti-witch sentiment still burns strong. Accompanying him are star pupil Hort; Kudo, the Academy's only beastfallen student; and their unusual chaperone: Loux Krystas, the ancient Dawn Witch, whose only goal is to peruse the pages of the legendary Grimoire of Zero, source of all magic. But as they journey south, nothing will be what they expected...  (Source: Kodansha USA)"
91154,Mirai Nikki,https://cdn.myanimelist.net/images/manga/3/160121.webp,https://cdn.myanimelist.net/images/manga/3/160121l.webp,7.45,3363.0,8212,"Action, High Stakes Game, Mystery, Psychological, Supernatural, Survival, Suspense","Middle school 2nd year, Amano Yukiteru, is a boy who has problem making friends. He thinks of himself as a bystander and will always write down everything he sees in a cell phone diary.   Tormented by solitude, Yukiteru began to imagine things like a friend called Deus Ex Machina who is apparently the Lord of Time & Space. Seeing Yukiteru's miserable state, Deus gives him a new ability. His diary will now record events that will happen in the near future. Yukiteru is then forced to participate in a game whose winner will become Deus' successor.   (Source: MU)"
5654,Honoo no Mirage,https://cdn.myanimelist.net/images/manga/3/149269.webp,https://cdn.myanimelist.net/images/manga/3/149269l.webp,7.42,3677.0,17627,"Action, Boys Love, Drama, Fantasy, Historical, Mythology, Romance, Samurai, Shoujo, Supernatural","Mirage of Blaze is equal parts melodrama, historical romance, and supernatural fantasy. Japanese history predominates a heavily structured plot, which mainly involves the continued aggression between magic using guardians, or ""possessors,"" and the denizens of a ""feudal underworld,"" or the restless souls of long-dead samurai attempting to re-ignite ancient war on the modern plane."
123577,"Taikouhi Kouho dakedo, Kenjitsu ni Ikou to Omoimasu",https://cdn.myanimelist.net/images/manga/2/235313.jpg,https://cdn.myanimelist.net/images/manga/2/235313l.jpg,,31429.0,65348,"Comedy, Fantasy, Romance","Teresse is the first daughter of a poor Marquis family. One day, she's suddenly invited to become a candidate to become the future Queen to the Prince along with plenty of other young noble women. Initially intending to refuse, Teresse is then informed that her family will receive remuneration regardless of whether she is chosen or not. In addition, she is even allowed to aim for a Court Lady position during her time. Jumping on the opportunity, Teresse now lives in the castle, avoiding conflict with the other candidates while slowly trying to better herself to earn more for her family."
109505,Kami-tachi ni Hirowareta Otoko,https://cdn.myanimelist.net/images/manga/1/200469.jpg,https://cdn.myanimelist.net/images/manga/1/200469l.jpg,7.47,3205.0,6379,"Adventure, Fantasy, Isekai, Iyashikei, Reincarnation","Under the protection of the gods, a relaxed life with slimes in another world begins! One day, the life of middle-aged Japanese businessman Ryoma Takebayashi came to a rather sudden and disappointing end. Ryoma had never had a blessed life, but after his death, three great gods sought his cooperation and reincarnated him as a child in another world with swords and magic!   Receiving a most cordial and divine welcome from the gods, Ryoma decides to live leisurely on his own in the forest for the time being. Working diligently at magic and hunting, Ryoma’s greatest passion comes to be researching his tamed slimes?! Training a variety of slimes (some newly discovered), the curtain rises on this easy going life fantasy celebrating a second life with kind people in another world!  (Source: J-Novel Club)"
81573,Amagi Brilliant Park: Maple Summoner,https://cdn.myanimelist.net/images/manga/3/141173.jpg,https://cdn.myanimelist.net/images/manga/3/141173l.jpg,,44552.0,23480,"Comedy, Fantasy, Workplace",
155201,Hariko no Otome,https://cdn.myanimelist.net/images/manga/3/279044.jpg,https://cdn.myanimelist.net/images/manga/3/279044l.jpg,,26388.0,45622,"Fantasy, Isekai, Reincarnation","Yui Nuir was reincarnated into a noble family of tailors in another world, retaining her memories of her previous life in Japan. Her miserable childhood had just one source of comfort: the fairies she befriended by mending their clothes with her magic. Unfortunately, Yui's relative lack of skill in blessweaving—the art of enchanting fabric through needlework—ultimately results in her being disowned by her family. But when she is taken in by a nobleman named Rodin Calostira, the first person to recognize her innate talents, her luck begins to turn around...   (Source: Yen Press)"
88084,Yu☆Gi☆Oh!,https://cdn.myanimelist.net/images/manga/2/156076.webp,https://cdn.myanimelist.net/images/manga/2/156076l.webp,7.31,4729.0,12811,"Action, Adventure, Comedy, Drama, Fantasy, Historical, Mystery, School, Shounen, Strategy Game, Supernatural","The novelization contains four sections:  The first section covers Yuugi solving the Millennium Puzzle.  The second section covers Yuugi's first encounter with Seto Kaiba from the manga.  The third section covers the second encounter with Kaiba in Kaiba Land. It omits many areas that don't deal with the card game.  The fourth section is an original story, occurring only in the novel. Two weeks after Yuugi's battle with Kaiba in Kaiba Land, Yuugi gets a call from Kaiba, who tells him to meet for a Duel at the top floor of the KaibaCorp. Yuugi accepts, and when the duel begins, they use a special variation called the ""Bingo Rule,"" which prevents the used of a specific card in each player's deck. Kaiba seems to be himself, but plays a different trump card, the ""Automatic Giant.""  Mokuba stumbles in on them, and tells Yuugi that Kaiba has not yet awoken from his catatonic state. It turns out that the Kaiba that Yuugi is playing against is a Cyber Kaiba, controlled by the KaibaCorp computer, and using all of Kaiba's memories.  Yuugi defeats the ""Automatic Giant"" and Kaiba with a card called ""The Unknown Egg.""  (Source: Yu-Gi-Oh! Wikia)"
80193,Yuri-iro Gakuen Ryou: Koibito wa Roommate,https://cdn.myanimelist.net/images/manga/1/168784.webp,https://cdn.myanimelist.net/images/manga/1/168784l.webp,,,42645,"Erotica, Girls Love, School",
21282,Deadlock,https://cdn.myanimelist.net/images/manga/3/246734.webp,https://cdn.myanimelist.net/images/manga/3/246734l.webp,7.76,,12852,"Action, Boys Love, Detective, Drama, Erotica, Romance","Yuuto Lenix, a former DEA investigator was arrested by a false accusation of killing his own partner.The FBI agents gave him a special deal, to look for a particular criminal hiding in the same prison. By the time he was detained in the Schelger Prison, he got to meet his cellmate, Dick Burnford, who didn't show signs of being kind and welcoming upon his arrival. Will he ever be in good terms with his inmates, especially to Dick?  Volume 1: Deadlock Volume 2: Deadheat Volume 3: Deadshot Deadlock Side Story - Tooiyoake  Deadlock Side Story - Tsuyoki Mono, Nanji no Na wa Onna  DEADLOCK Side Story - Love begets love"
133047,Jujutsu Kaisen: Yuku Natsu to Kaeru Aki,https://cdn.myanimelist.net/images/manga/3/244856.webp,https://cdn.myanimelist.net/images/manga/3/244856l.webp,7.62,2203.0,5765,"Action, Martial Arts, Shounen, Supernatural","Cursed spirits have struck the opening blow at Satozakura High School in an unfolding conflict against the Jujutsu Sorcerers. But while this epic and unyielding battle intensifies, the heroes of Jujutsu Kaisen have other mysteries to solve...such as why Yuji and Megumi see Gojo at a maid cafe, whether Nanami can uncover the secret behind a website that claims to sell dolls that resurrect the dead, and what happens when a blind old man is able to see the scheming Mahito.  (Source: VIZ Media)"
50295,Fate/Apocrypha: Unbirth,https://cdn.myanimelist.net/images/manga/1/240203.jpg,https://cdn.myanimelist.net/images/manga/1/240203l.jpg,6.87,10969.0,11627,"Action, Drama, Historical, Supernatural","The original chapter 1 ""Unbirth"" which focuses on Jack the Ripper. Though elements from this chapter exists in the official story, this chapter is not related to the official plot of the story."
19769,Ai shika Iranee yo.,https://cdn.myanimelist.net/images/manga/2/146117.webp,https://cdn.myanimelist.net/images/manga/2/146117l.webp,,,27937,"Boys Love, Drama, Erotica, Romance","High school senior, Junya Sawa, gets a new classmate when Uzuki Kobayakawa, the heir to notorious crime syndicate, transfers to his school. The other students in Junya's class all keep their distance, giving Uzuki a wide berth, however Junya soon becomes good friends with him. Gradually, the two become attracted to one another, but Uzuki's educational ""advisor"" admonishes him, telling Uzuki that the world he must live in has no room for Junya, and the two are separated. Then, 8 years later, still holding that wound that never healed, the adult Junya reunites with Uzuki...  (Source: MU)"
133053,Kimetsu no Yaiba: Kaze no Michishirube,https://cdn.myanimelist.net/images/manga/3/248771.jpg,https://cdn.myanimelist.net/images/manga/3/248771l.jpg,7.43,3537.0,9066,"Action, Fantasy, Historical, Shounen","Demon Slayer Masachika kills a demon to save Sanemi's life, and then he takes the younger boy under his wing. Years later, the pair investigates disappearing children and ends up facing off against one of the Twelve Kizuki! In other tales, Kanamori hopes to smooth out Hotaru's rough personality through marriage, Inosuke searches for Kiyo's stolen butterfly clip, Muichiro helps Kotetsu repair the Yoriichi Type Zero, and Rengoku leads a mission to hunt ghosts at Kimetsu Academy!  (Source: VIZ Media)"
11695,Netsujou,https://cdn.myanimelist.net/images/manga/3/275860.jpg,https://cdn.myanimelist.net/images/manga/3/275860l.jpg,,,33073,"Boys Love, Erotica","Based on the manga of the same title, Passion tells the story of senior high schooler Hikaru Umino who is desperately in love with his teacher, Kuniaki Shima. When he hears a rumor that Shima is engaged to be married, Hikaru does the unthinkable and forces himself upon his teacher. Shima makes him atone for his sin in an unexpected way; he want Hikaru to be hi ""make-believe"" lover until Hikaru graduates from high school.  When the time limit expires, can Hikaru let go of his beloved teacher? And is Shima as indifferent as Hikaru believe him to be? Are Hikaru's passionate feelings really not reaching his teacher?  (Source: Digital Manga Publishing)"
64215,Asuka: Mahjong Garouden,https://cdn.myanimelist.net/images/manga/2/164234.jpg,https://cdn.myanimelist.net/images/manga/2/164234l.jpg,,42624.0,49384,"Psychological, Strategy Game",
159292,Shunkashuutou Daikousha: Akatsuki no Shashu,https://cdn.myanimelist.net/images/manga/2/282641.webp,https://cdn.myanimelist.net/images/manga/2/282641l.webp,,27286.0,54499,"Drama, Fantasy, Romance",
